Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.D,1984-02-29,,Santo André,Náutico,1,0
Grp.C,1984-02-29,,Santos,Confiança,3,0
Grp.C,1984-02-29,,Fluminense,Ferroviário,2,0
Grp.F,1984-02-29,,America-RJ,Rio Branco-ES,3,1
Grp.A,1984-02-29,,Fortaleza,Vasco,2,1
Grp.H,1984-02-29,,Portuguesa,Moto Club,2,0
Grp.H,1984-02-29,,Santa Cruz,Botafogo,1,2
Grp.B,1984-02-29,,Treze,Atlético Mineiro,0,0
Grp.G,1984-02-29,,Anapolina,Corinthians,0,0
Grp.G,1984-02-29,,Internacional,Joinville,1,1
Grp.F,1984-02-29,,Atlético Paranaense,GE Brasil,0,0
Grp.A,1984-02-29,,Tuna Luso,Nacional-AM,1,0
1F,1984-03-02,,Coritiba,Ferroviário,3,1
1F,1984-03-02,,Goiás,Rio Branco-ES,2,1
1F,1984-03-02,,Joinville,Auto Esporte-PI,2,0
1F,1984-03-02,,Tuna Luso,Treze,0,1
Grp.M,1984-03-10,,Flamengo,GE Brasil,3,0
Grp.J,1984-03-11,,Vasco,Atlético Mineiro,3,1
Grp.J,1984-03-11,,Grêmio,Joinville,1,0
Grp.I,1984-03-11,,Goiás,São Paulo,2,2
Grp.K,1984-03-11,,Santos,Fortaleza,1,1
Grp.I,1984-03-11,,Bahia,Fluminense,1,1
Grp.K,1984-03-11,,CRB,Palmeiras,1,0
Grp.N,1984-03-11,,Operário-MT,Botafogo,1,1
Grp.N,1984-03-11,,America-RJ,Coritiba,0,1
Grp.M,1984-03-11,,Portuguesa,Internacional,0,0
Grp.O,1984-03-11,,Corinthians,Náutico,4,0
Grp.L,1984-03-11,,Atlético Paranaense,ABC,5,0
Grp.L,1984-03-11,,Santo André,Operário-MS,0,1
Grp.O,1984-03-11,,Santa Cruz,Treze,1,1
Grp.I,1984-03-14,,Bahia,São Paulo,0,0
Grp.I,1984-03-14,,Fluminense,Goiás,3,0
Grp.M,1984-03-14,,GE Brasil,Internacional,1,0
Grp.J,1984-03-14,,Grêmio,Vasco,0,0
Grp.N,1984-03-14,,America-RJ,Operário-MT,3,1
Grp.O,1984-03-14,,Treze,Náutico,0,1
Grp.L,1984-03-14,,ABC,Operário-MS,2,2
Grp.L,1984-03-14,,Atlético Paranaense,Santo André,3,2
Grp.J,1984-03-14,,Joinville,Atlético Mineiro,1,1
Grp.K,1984-03-14,,CRB,Santos,0,0
Grp.K,1984-03-14,,Palmeiras,Fortaleza,0,1
Grp.O,1984-03-14,,Santa Cruz,Corinthians,1,1
Grp.N,1984-03-15,,Botafogo,Coritiba,3,1
Grp.M,1984-03-15,,Portuguesa,Flamengo,0,1
Grp.K,1984-03-17,,Palmeiras,Santos,2,2
Grp.O,1984-03-18,,Treze,Corinthians,0,0
Grp.O,1984-03-18,,Náutico,Santa Cruz,1,1
Grp.I,1984-03-18,,Goiás,Bahia,2,0
Grp.I,1984-03-18,,São Paulo,Fluminense,0,2
Grp.N,1984-03-18,,Coritiba,Operário-MT,2,0
Grp.J,1984-03-18,,Joinville,Vasco,1,0
Grp.M,1984-03-18,,Internacional,Flamengo,4,0
Grp.L,1984-03-18,,ABC,Santo André,2,4
Grp.M,1984-03-18,,GE Brasil,Portuguesa,0,1
Grp.L,1984-03-18,,Operário-MS,Atlético Paranaense,1,0
Grp.K,1984-03-18,,Fortaleza,CRB,1,0
Grp.J,1984-03-18,,Atlético Mineiro,Grêmio,0,1
Grp.N,1984-03-18,,Botafogo,America-RJ,0,0
Grp.L,1984-03-21,,Santo André,Atlético Paranaense,0,0
Grp.K,1984-03-21,,Santos,CRB,2,0
Grp.O,1984-03-21,,Náutico,Treze,1,0
Grp.K,1984-03-21,,Fortaleza,Palmeiras,3,3
Grp.L,1984-03-21,,Operário-MS,ABC,1,0
Grp.I,1984-03-21,,Fluminense,Bahia,3,1
Grp.J,1984-03-21,,Atlético Mineiro,Joinville,3,1
Grp.M,1984-03-21,,GE Brasil,Flamengo,1,0
Grp.N,1984-03-21,,Operário-MT,America-RJ,1,4
Grp.M,1984-03-21,,Internacional,Portuguesa,0,1
Grp.N,1984-03-21,,Coritiba,Botafogo,1,1
Grp.O,1984-03-21,,Corinthians,Santa Cruz,1,0
Grp.I,1984-03-22,,São Paulo,Goiás,3,2
Grp.J,1984-03-22,,Vasco,Grêmio,1,0
Grp.N,1984-03-24,,America-RJ,Botafogo,2,1
Grp.O,1984-03-24,,Corinthians,Treze,1,1
Grp.M,1984-03-24,,Flamengo,Portuguesa,1,1
Grp.M,1984-03-24,,Internacional,GE Brasil,1,1
Grp.K,1984-03-25,,Santos,Palmeiras,2,3
Grp.L,1984-03-25,,Atlético Paranaense,Operário-MS,1,0
Grp.N,1984-03-25,,Operário-MT,Coritiba,2,0
Grp.O,1984-03-25,,Santa Cruz,Náutico,2,0
Grp.I,1984-03-25,,Fluminense,São Paulo,0,0
Grp.I,1984-03-25,,Bahia,Goiás,1,2
Grp.J,1984-03-25,,Vasco,Joinville,6,0
Grp.L,1984-03-25,,Santo André,ABC,2,0
Grp.J,1984-03-25,,Grêmio,Atlético Mineiro,1,0
Grp.K,1984-03-25,,CRB,Fortaleza,0,0
Grp.K,1984-03-30,,Fortaleza,Santos,1,4
Grp.K,1984-03-30,,Palmeiras,CRB,7,0
Grp.O,1984-04-01,,Treze,Santa Cruz,0,1
Grp.L,1984-04-01,,Operário-MS,Santo André,0,2
Grp.L,1984-04-01,,ABC,Atlético Paranaense,1,0
Grp.J,1984-04-01,,Joinville,Grêmio,1,0
Grp.I,1984-04-01,,Goiás,Fluminense,3,0
Grp.I,1984-04-01,,São Paulo,Bahia,2,0
Grp.M,1984-04-01,,Flamengo,Internacional,2,0
Grp.J,1984-04-01,,Atlético Mineiro,Vasco,1,0
Grp.M,1984-04-01,,Portuguesa,GE Brasil,4,1
Grp.O,1984-04-01,,Náutico,Corinthians,5,1
Grp.N,1984-04-01,,Coritiba,America-RJ,3,2
Grp.N,1984-04-01,,Botafogo,Operário-MT,0,1
Grp.P,1984-04-07,,Fluminense,Santo André,1,0
Grp.Q,1984-04-08,,Fortaleza,Coritiba,1,1
Grp.Q,1984-04-08,,Uberlândia,Vasco,0,0
Grp.P,1984-04-08,,Operário-MS,Portuguesa,1,1
Grp.S,1984-04-08,,Atlético Paranaense,Corinthians,1,1
Grp.R,1984-04-08,,Flamengo,America-RJ,3,0
Grp.S,1984-04-08,,Goiás,Grêmio,1,1
Grp.R,1984-04-09,,Santos,Náutico,4,2
Grp.P,1984-04-11,,Portuguesa,Santo André,1,1
Grp.Q,1984-04-11,,Vasco,Coritiba,1,0
Grp.Q,1984-04-11,,Uberlândia,Fortaleza,1,0
Grp.P,1984-04-11,,Operário-MS,Fluminense,0,0
Grp.S,1984-04-11,,Grêmio,Corinthians,2,1
Grp.S,1984-04-11,,Goiás,Atlético Paranaense,0,0
Grp.R,1984-04-12,,America-RJ,Santos,1,1
Grp.R,1984-04-12,,Flamengo,Náutico,2,0
Grp.S,1984-04-14,,Corinthians,Goiás,5,0
Grp.R,1984-04-15,,Santos,Flamengo,0,1
Grp.S,1984-04-15,,Grêmio,Atlético Paranaense,1,1
Grp.Q,1984-04-15,,Vasco,Fortaleza,2,0
Grp.P,1984-04-15,,Portuguesa,Fluminense,0,1
Grp.Q,1984-04-15,,Coritiba,Uberlândia,1,0
Grp.P,1984-04-15,,Santo André,Operário-MS,1,1
Grp.R,1984-04-15,,Náutico,America-RJ,3,1
Grp.P,1984-04-18,,Santo André,Portuguesa,0,0
Grp.R,1984-04-18,,America-RJ,Flamengo,0,0
Grp.R,1984-04-18,,Náutico,Santos,1,0
Grp.Q,1984-04-18,,Fortaleza,Uberlândia,0,2
Grp.S,1984-04-18,,Corinthians,Grêmio,0,0
Grp.P,1984-04-18,,Fluminense,Operário-MS,2,0
Grp.Q,1984-04-18,,Coritiba,Vasco,0,0
Grp.S,1984-04-19,,Atlético Paranaense,Goiás,2,1
Grp.P,1984-04-21,,Fluminense,Portuguesa,4,2
Grp.S,1984-04-22,,Goiás,Corinthians,0,1
Grp.P,1984-04-22,,Operário-MS,Santo André,1,0
Grp.Q,1984-04-22,,Uberlândia,Coritiba,1,1
Grp.S,1984-04-22,,Atlético Paranaense,Grêmio,1,4
Grp.R,1984-04-22,,America-RJ,Náutico,1,1
Grp.R,1984-04-22,,Flamengo,Santos,2,2
Grp.Q,1984-04-22,,Fortaleza,Vasco,1,5
Grp.R,1984-04-25,,Náutico,Flamengo,2,1
Grp.S,1984-04-25,,Corinthians,Atlético Paranaense,2,0
Grp.P,1984-04-25,,Portuguesa,Operário-MS,3,2
Grp.R,1984-04-25,,Santos,America-RJ,1,0
Grp.S,1984-04-25,,Grêmio,Goiás,2,0
Grp.Q,1984-04-25,,Vasco,Uberlândia,1,0
Grp.P,1984-04-25,,Santo André,Fluminense,1,1
Grp.Q,1984-04-25,,Coritiba,Fortaleza,2,1
QF,1984-04-29,,Flamengo,Corinthians,2,0
QF,1984-04-29,,Coritiba,Fluminense,2,2
QF,1984-05-01,,Portuguesa,Vasco,2,5
QF,1984-05-01,,Náutico,Grêmio,2,3
QF,1984-05-05,,Vasco,Portuguesa,4,3
QF,1984-05-06,,Corinthians,Flamengo,4,1
QF,1984-05-06,,Fluminense,Coritiba,5,0
QF,1984-05-06,,Grêmio,Náutico,3,1
SF,1984-05-12,,Grêmio,Vasco,1,0
SF,1984-05-13,,Corinthians,Fluminense,0,2
SF,1984-05-19,,Vasco,Grêmio,3,0
SF,1984-05-20,,Fluminense,Corinthians,0,0
F,1984-05-24,,Fluminense,Vasco,1,0
F,1984-05-28,,Vasco,Fluminense,0,0
