Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.A,1988-12-04,,Sport,Goiás,1,0
Grp.A,1988-12-04,,Internacional,Bangu,1 (4),1 (5)
Grp.B,1988-12-04,,America-RJ,Santa Cruz,1,0
Grp.B,1988-12-04,,Botafogo,Cruzeiro,1 (1),1 (3)
Grp.B,1988-12-04,,Santos,Grêmio,2,1
Grp.B,1988-12-04,,Coritiba,Bahia,2,0
Grp.B,1988-12-04,,Corinthians,Vasco,0 (3),0 (4)
Grp.B,1988-12-04,,Guarani,Criciúma,4,1
Grp.B,1988-12-07,,Botafogo,America-RJ,0 (5),0 (6)
Grp.B,1988-12-07,,Bahia,Santos,5,1
Grp.B,1988-12-07,,Grêmio,Santa Cruz,3,2
Grp.A,1988-12-07,,Sport,Fluminense,2,1
Grp.B,1988-12-07,,Corinthians,Criciúma,3,0
Grp.B,1988-12-08,,Vasco,Coritiba,1,0
Grp.A,1988-12-08,,Atlético Paranaense,São Paulo,1 (4),1 (5)
Grp.B,1988-12-08,,Cruzeiro,Guarani,1,0
Grp.A,1988-12-08,,Goiás,Atlético Mineiro,1 (3),1 (5)
Grp.A,1988-12-08,,Portuguesa,Flamengo,0,2
Grp.A,1988-12-08,,Palmeiras,Internacional,2,1
Grp.A,1988-12-08,,Bangu,Vitória,1 (3),1 (1)
Grp.B,1988-12-10,,Criciúma,Botafogo,0,2
Grp.B,1988-12-10,,Santa Cruz,Santos,0 (3),0 (4)
Grp.A,1988-12-11,,São Paulo,Atlético Mineiro,2 (2),2 (4)
Grp.A,1988-12-11,,Atlético Paranaense,Goiás,1 (4),1 (5)
Grp.A,1988-12-11,,Palmeiras,Vitória,1,0
Grp.A,1988-12-11,,Flamengo,Bangu,2,0
Grp.B,1988-12-11,,Guarani,Vasco,0 (3),0 (4)
Grp.B,1988-12-11,,Bahia,Grêmio,3,1
Grp.B,1988-12-11,,America-RJ,Coritiba,0,1
Grp.A,1988-12-11,,Portuguesa,Sport,1,0
Grp.B,1988-12-11,,Cruzeiro,Corinthians,1 (3),1 (4)
Grp.A,1988-12-11,,Fluminense,Internacional,2 (5),2 (6)
Grp.B,1988-12-14,,Botafogo,Guarani,3,0
Grp.B,1988-12-14,,Corinthians,Santos,1,2
Grp.B,1988-12-15,,Criciúma,Grêmio,1 (5),1 (6)
Grp.B,1988-12-15,,Coritiba,Cruzeiro,0,2
Grp.A,1988-12-15,,Vitória,Portuguesa,3,2
Grp.B,1988-12-15,,America-RJ,Vasco,0,1
Grp.A,1988-12-15,,Atlético Mineiro,Atlético Paranaense,0 (1),0 (2)
Grp.B,1988-12-15,,Santa Cruz,Bahia,2,1
Grp.A,1988-12-15,,Internacional,Sport,3 (4),3 (5)
Grp.A,1988-12-15,,Goiás,Flamengo,0 (6),0 (5)
Grp.A,1988-12-15,,Bangu,Palmeiras,1 (4),1 (3)
Grp.A,1988-12-15,,Fluminense,São Paulo,1,0
Grp.A,1988-12-18,,Palmeiras,Fluminense,0 (3),0 (1)
Grp.A,1988-12-18,,Atlético Paranaense,Internacional,0,1
Grp.A,1988-12-18,,Portuguesa,Bangu,1,0
Grp.A,1988-12-18,,São Paulo,Goiás,1 (3),1 (4)
Grp.B,1988-12-18,,Bahia,America-RJ,2,1
Grp.A,1988-12-18,,Sport,Vitória,1,0
Grp.A,1988-12-18,,Flamengo,Atlético Mineiro,2,0
Grp.B,1988-12-18,,Vasco,Criciúma,3,2
Grp.B,1988-12-18,,Grêmio,Coritiba,1 (2),1 (3)
Grp.B,1988-12-18,,Santos,Botafogo,0 (9),0 (10)
Grp.B,1988-12-18,,Guarani,Corinthians,2 (4),2 (5)
Grp.B,1988-12-18,,Cruzeiro,Santa Cruz,2,0
QF,1989-01-28,,Grêmio,Flamengo,0,0
QF,1989-01-29,,Cruzeiro,Internacional,0,0
QF,1989-01-29,,Vasco,Fluminense,0,1
QF,1989-01-29,,Sport,Bahia,1,1
QF,1989-02-01,,Internacional,Cruzeiro,2,0
QF,1989-02-01,,Fluminense,Vasco,3,2
QF,1989-02-01,,Bahia,Sport,0,0
QF,1989-02-02,,Flamengo,Grêmio,0,1
SF,1989-02-09,,Grêmio,Internacional,0,0
SF,1989-02-09,,Fluminense,Bahia,0,0
SF,1989-02-12,,Internacional,Grêmio,2,1
SF,1989-02-12,,Bahia,Fluminense,2,1
F,1989-02-15,,Bahia,Internacional,2,1
F,1989-02-19,,Internacional,Bahia,0,0
