Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.D,1984-02-29,,Santo André,Náutico,1,0
Grp.C,1984-02-29,,Santos,Confiança,3,0
Grp.C,1984-02-29,,Fluminense,Ferroviário,2,0
Grp.F,1984-02-29,,America-RJ,Rio Branco-ES,3,1
Grp.A,1984-02-29,,Fortaleza,Vasco,2,1
Grp.H,1984-02-29,,Portuguesa,Moto Club,2,0
Grp.H,1984-02-29,,Santa Cruz,Botafogo,1,2
Grp.B,1984-02-29,,Treze,Atlético Mineiro,0,0
Grp.G,1984-02-29,,Anapolina,Corinthians,0,0
Grp.G,1984-02-29,,Internacional,Joinville,1,1
Grp.F,1984-02-29,,Atlético Paranaense,GE Brasil,0,0
Grp.A,1984-02-29,,Tuna Luso,Nacional-AM,1,0
1F,1984-03-02,,Coritiba,Ferroviário,3,1
1F,1984-03-02,,Goiás,Rio Branco-ES,2,1
1F,1984-03-02,,Joinville,Auto Esporte-PI,2,0
1F,1984-03-02,,Tuna Luso,Treze,0,1
Grp.M,1984-03-10,,Flamengo,GE Brasil,3,0
Grp.J,1984-03-11,,Vasco,Atlético Mineiro,3,1
Grp.J,1984-03-11,,Grêmio,Joinville,1,0
Grp.I,1984-03-11,,Goiás,São Paulo,2,2
Grp.K,1984-03-11,,Santos,Fortaleza,1,1
Grp.I,1984-03-11,,Bahia,Fluminense,1,1
Grp.K,1984-03-11,,CRB,Palmeiras,1,0
Grp.N,1984-03-11,,Operário-MT,Botafogo,1,1
Grp.N,1984-03-11,,America-RJ,Coritiba,0,1
Grp.M,1984-03-11,,Portuguesa,Internacional,0,0
Grp.O,1984-03-11,,Corinthians,Náutico,4,0
Grp.L,1984-03-11,,Atlético Paranaense,ABC,5,0
Grp.L,1984-03-11,,Santo André,Operário-MS,0,1
Grp.O,1984-03-11,,Santa Cruz,Treze,1,1
Grp.I,1984-03-14,,Bahia,São Paulo,0,0
Grp.I,1984-03-14,,Fluminense,Goiás,3,0
Grp.M,1984-03-14,,GE Brasil,Internacional,1,0
Grp.J,1984-03-14,,Grêmio,Vasco,0,0
Grp.N,1984-03-14,,America-RJ,Operário-MT,3,1
Grp.O,1984-03-14,,Treze,Náutico,0,1
Grp.L,1984-03-14,,ABC,Operário-MS,2,2
Grp.L,1984-03-14,,Atlético Paranaense,Santo André,3,2
Grp.J,1984-03-14,,Joinville,Atlético Mineiro,1,1
Grp.K,1984-03-14,,CRB,Santos,0,0
Grp.K,1984-03-14,,Palmeiras,Fortaleza,0,1
Grp.O,1984-03-14,,Santa Cruz,Corinthians,1,1
Grp.N,1984-03-15,,Botafogo,Coritiba,3,1
Grp.M,1984-03-15,,Portuguesa,Flamengo,0,1
Grp.K,1984-03-17,,Palmeiras,Santos,2,2
Grp.O,1984-03-18,,Treze,Corinthians,0,0
Grp.O,1984-03-18,,Náutico,Santa Cruz,1,1
Grp.I,1984-03-18,,Goiás,Bahia,2,0
Grp.I,1984-03-18,,São Paulo,Fluminense,0,2
Grp.N,1984-03-18,,Coritiba,Operário-MT,2,0
Grp.J,1984-03-18,,Joinville,Vasco,1,0
Grp.M,1984-03-18,,Internacional,Flamengo,4,0
Grp.L,1984-03-18,,ABC,Santo André,2,4
Grp.M,1984-03-18,,GE Brasil,Portuguesa,0,1
Grp.L,1984-03-18,,Operário-MS,Atlético Paranaense,1,0
Grp.K,1984-03-18,,Fortaleza,CRB,1,0
Grp.J,1984-03-18,,Atlético Mineiro,Grêmio,0,1
Grp.N,1984-03-18,,Botafogo,America-RJ,0,0
Grp.L,1984-03-21,,Santo André,Atlético Paranaense,0,0
Grp.K,1984-03-21,,Santos,CRB,2,0
Grp.O,1984-03-21,,Náutico,Treze,1,0
Grp.K,1984-03-21,,Fortaleza,Palmeiras,3,3
Grp.L,1984-03-21,,Operário-MS,ABC,1,0
Grp.I,1984-03-21,,Fluminense,Bahia,3,1
Grp.J,1984-03-21,,Atlético Mineiro,Joinville,3,1
Grp.M,1984-03-21,,GE Brasil,Flamengo,1,0
Grp.N,1984-03-21,,Operário-MT,America-RJ,1,4
Grp.M,1984-03-21,,Internacional,Portuguesa,0,1
Grp.N,1984-03-21,,Coritiba,Botafogo,1,1
Grp.O,1984-03-21,,Corinthians,Santa Cruz,1,0
Grp.I,1984-03-22,,São Paulo,Goiás,3,2
Grp.J,1984-03-22,,Vasco,Grêmio,1,0
Grp.N,1984-03-24,,America-RJ,Botafogo,2,1
Grp.O,1984-03-24,,Corinthians,Treze,1,1
Grp.M,1984-03-24,,Flamengo,Portuguesa,1,1
Grp.M,1984-03-24,,Internacional,GE Brasil,1,1
Grp.K,1984-03-25,,Santos,Palmeiras,2,3
Grp.L,1984-03-25,,Atlético Paranaense,Operário-MS,1,0
Grp.N,1984-03-25,,Operário-MT,Coritiba,2,0
Grp.O,1984-03-25,,Santa Cruz,Náutico,2,0
Grp.I,1984-03-25,,Fluminense,São Paulo,0,0
Grp.I,1984-03-25,,Bahia,Goiás,1,2
Grp.J,1984-03-25,,Vasco,Joinville,6,0
Grp.L,1984-03-25,,Santo André,ABC,2,0
Grp.J,1984-03-25,,Grêmio,Atlético Mineiro,1,0
Grp.K,1984-03-25,,CRB,Fortaleza,0,0
Grp.K,1984-03-30,,Fortaleza,Santos,1,4
Grp.K,1984-03-30,,Palmeiras,CRB,7,0
Grp.O,1984-04-01,,Treze,Santa Cruz,0,1
Grp.L,1984-04-01,,Operário-MS,Santo André,0,2
Grp.L,1984-04-01,,ABC,Atlético Paranaense,1,0
Grp.J,1984-04-01,,Joinville,Grêmio,1,0
Grp.I,1984-04-01,,Goiás,Fluminense,3,0
Grp.I,1984-04-01,,São Paulo,Bahia,2,0
Grp.M,1984-04-01,,Flamengo,Internacional,2,0
Grp.J,1984-04-01,,Atlético Mineiro,Vasco,1,0
Grp.M,1984-04-01,,Portuguesa,GE Brasil,4,1
Grp.O,1984-04-01,,Náutico,Corinthians,5,1
Grp.N,1984-04-01,,Coritiba,America-RJ,3,2
Grp.N,1984-04-01,,Botafogo,Operário-MT,0,1
Grp.P,1984-04-07,,Fluminense,Santo André,1,0
Grp.Q,1984-04-08,,Fortaleza,Coritiba,1,1
Grp.Q,1984-04-08,,Uberlândia,Vasco,0,0
Grp.P,1984-04-08,,Operário-MS,Portuguesa,1,1
Grp.S,1984-04-08,,Atlético Paranaense,Corinthians,1,1
Grp.R,1984-04-08,,Flamengo,America-RJ,3,0
Grp.S,1984-04-08,,Goiás,Grêmio,1,1
Grp.R,1984-04-09,,Santos,Náutico,4,2
Grp.P,1984-04-11,,Portuguesa,Santo André,1,1
Grp.Q,1984-04-11,,Vasco,Coritiba,1,0
Grp.Q,1984-04-11,,Uberlândia,Fortaleza,1,0
Grp.P,1984-04-11,,Operário-MS,Fluminense,0,0
Grp.S,1984-04-11,,Grêmio,Corinthians,2,1
Grp.S,1984-04-11,,Goiás,Atlético Paranaense,0,0
Grp.R,1984-04-12,,America-RJ,Santos,1,1
Grp.R,1984-04-12,,Flamengo,Náutico,2,0
Grp.S,1984-04-14,,Corinthians,Goiás,5,0
Grp.R,1984-04-15,,Santos,Flamengo,0,1
Grp.S,1984-04-15,,Grêmio,Atlético Paranaense,1,1
Grp.Q,1984-04-15,,Vasco,Fortaleza,2,0
Grp.P,1984-04-15,,Portuguesa,Fluminense,0,1
Grp.Q,1984-04-15,,Coritiba,Uberlândia,1,0
Grp.P,1984-04-15,,Santo André,Operário-MS,1,1
Grp.R,1984-04-15,,Náutico,America-RJ,3,1
Grp.P,1984-04-18,,Santo André,Portuguesa,0,0
Grp.R,1984-04-18,,America-RJ,Flamengo,0,0
Grp.R,1984-04-18,,Náutico,Santos,1,0
Grp.Q,1984-04-18,,Fortaleza,Uberlândia,0,2
Grp.S,1984-04-18,,Corinthians,Grêmio,0,0
Grp.P,1984-04-18,,Fluminense,Operário-MS,2,0
Grp.Q,1984-04-18,,Coritiba,Vasco,0,0
Grp.S,1984-04-19,,Atlético Paranaense,Goiás,2,1
Grp.P,1984-04-21,,Fluminense,Portuguesa,4,2
Grp.S,1984-04-22,,Goiás,Corinthians,0,1
Grp.P,1984-04-22,,Operário-MS,Santo André,1,0
Grp.Q,1984-04-22,,Uberlândia,Coritiba,1,1
Grp.S,1984-04-22,,Atlético Paranaense,Grêmio,1,4
Grp.R,1984-04-22,,America-RJ,Náutico,1,1
Grp.R,1984-04-22,,Flamengo,Santos,2,2
Grp.Q,1984-04-22,,Fortaleza,Vasco,1,5
Grp.R,1984-04-25,,Náutico,Flamengo,2,1
Grp.S,1984-04-25,,Corinthians,Atlético Paranaense,2,0
Grp.P,1984-04-25,,Portuguesa,Operário-MS,3,2
Grp.R,1984-04-25,,Santos,America-RJ,1,0
Grp.S,1984-04-25,,Grêmio,Goiás,2,0
Grp.Q,1984-04-25,,Vasco,Uberlândia,1,0
Grp.P,1984-04-25,,Santo André,Fluminense,1,1
Grp.Q,1984-04-25,,Coritiba,Fortaleza,2,1
QF,1984-04-29,,Flamengo,Corinthians,2,0
QF,1984-04-29,,Coritiba,Fluminense,2,2
QF,1984-05-01,,Portuguesa,Vasco,2,5
QF,1984-05-01,,Náutico,Grêmio,2,3
QF,1984-05-05,,Vasco,Portuguesa,4,3
QF,1984-05-06,,Corinthians,Flamengo,4,1
QF,1984-05-06,,Fluminense,Coritiba,5,0
QF,1984-05-06,,Grêmio,Náutico,3,1
SF,1984-05-12,,Grêmio,Vasco,1,0
SF,1984-05-13,,Corinthians,Fluminense,0,2
SF,1984-05-19,,Vasco,Grêmio,3,0
SF,1984-05-20,,Fluminense,Corinthians,0,0
F,1984-05-24,,Fluminense,Vasco,1,0
F,1984-05-28,,Vasco,Fluminense,0,0
Grp.B,1986-08-31,,Sergipe,Ponte Preta,0,4
Grp.C,1986-08-31,,Atlético Goianiense,Piauí,2,1
Grp.B,1986-08-31,,Botafogo-PB,America-RJ,0,1
Grp.B,1986-08-31,,Joinville,Atlético Paranaense,2,0
Grp.A,1986-08-31,,Sobradinho,Internacional,0,1
Grp.D,1986-08-31,,Nacional-AM,Alecrim,1,0
Grp.B,1986-08-31,,Corinthians,Goiás,3,0
Grp.C,1986-08-31,,Bahia,Rio Branco-ES,4,0
Grp.C,1986-08-31,,Guarani,Cruzeiro,1,0
Grp.D,1986-08-31,,Portuguesa,Vitória,2,0
Grp.A,1986-08-31,,Sampaio Corrêa,Sport,1,2
Grp.A,1986-08-31,,Bangu,Fluminense,0,1
Grp.A,1986-08-31,,Remo,Ceará,1,1
Grp.D,1986-08-31,,Fortaleza,CSA,0,0
Grp.D,1986-08-31,,Comercial-MS,Botafogo,1,1
Grp.C,1986-08-31,,Náutico,Vasco,1,0
Grp.D,1986-08-31,,Atlético Mineiro,Santa Cruz,1,1
Grp.C,1986-08-31,,Operário-MT,Tuna Luso,2,1
Grp.B,1986-09-02,,Flamengo,Paysandu,4,1
Grp.A,1986-09-02,,Coritiba,Internacional,1,0
Grp.A,1986-09-02,,Sampaio Corrêa,Ceará,0,3
Grp.C,1986-09-02,,Náutico,Rio Branco-ES,0,1
Grp.C,1986-09-02,,Operário-MT,Piauí,0,0
Grp.C,1986-09-02,,Cruzeiro,Santos,2,3
Grp.D,1986-09-02,,Fortaleza,Alecrim,2,0
Grp.A,1986-09-02,,Fluminense,Operário-MS,1,0
Grp.C,1986-09-02,,Atlético Goianiense,Tuna Luso,1,0
Grp.B,1986-09-02,,Grêmio,Atlético Paranaense,2,1
Grp.A,1986-09-02,,Remo,Sport,0,0
Grp.B,1986-09-02,,Botafogo-PB,Ponte Preta,1,4
Grp.A,1986-09-02,,Sobradinho,São Paulo,1,1
Grp.B,1986-09-02,,Sergipe,America-RJ,1,0
Grp.D,1986-09-04,,Vitória,Atlético Mineiro,0,0
Grp.D,1986-09-04,,Nacional-AM,CSA,0,0
Grp.D,1986-09-04,,Portuguesa,Santa Cruz,1,1
Grp.B,1986-09-04,,Flamengo,Goiás,0,0
Grp.B,1986-09-04,,Corinthians,Paysandu,1,0
Grp.C,1986-09-04,,Vasco,Bahia,0,1
Grp.G,1986-09-06,,Mixto,Anápolis,2,1
Grp.H,1986-09-06,,Criciúma,Novo Hamburgo,2,0
Grp.H,1986-09-06,,GE Brasil,Juventude,0,0
Grp.H,1986-09-06,,Avaí,Marcílio Dias,0,1
Grp.H,1986-09-06,,Londrina,Cascavel EC,2,0
Grp.A,1986-09-06,,Sport,Coritiba,1,0
Grp.D,1986-09-06,,Botafogo,Fortaleza,2,0
Grp.C,1986-09-06,,Tuna Luso,Náutico,3,1
Grp.G,1986-09-06,,Santo André,Juventus-SP,1,1
Grp.G,1986-09-06,,Inter de Limeira,Uberlândia,2,0
Grp.F,1986-09-06,,Catuense,Fluminense de Feira,0,0
Grp.E,1986-09-06,,Treze,Ferroviário,1,0
Grp.E,1986-09-06,,River-PI,Guarany de Sobral,2,2
Grp.F,1986-09-06,,Central,Desportiva Ferroviária,2,1
Grp.F,1986-09-06,,CRB,Taguatinga,2,1
Grp.G,1986-09-06,,América Mineiro,Itumbiara,2,2
Grp.F,1986-09-06,,Goytacaz,Americano,0,1
Grp.E,1986-09-06,,Moto Club,Sport Belém,1,0
Grp.E,1986-09-06,,Rio Negro-AM,América-RN,1,1
Grp.C,1986-09-07,,Cruzeiro,Atlético Goianiense,2,0
Grp.C,1986-09-07,,Piauí,Bahia,1,3
Grp.B,1986-09-07,,Ponte Preta,Corinthians,1,1
Grp.B,1986-09-07,,Paysandu,Grêmio,1,0
Grp.B,1986-09-07,,Atlético Paranaense,Botafogo-PB,0,0
Grp.C,1986-09-07,,Rio Branco-ES,Santos,0,0
Grp.C,1986-09-07,,Vasco,Guarani,0,1
Grp.D,1986-09-07,,Vitória,Comercial-MS,2,0
Grp.D,1986-09-07,,Santa Cruz,Palmeiras,2,1
Grp.D,1986-09-07,,CSA,Atlético Mineiro,0,2
Grp.D,1986-09-07,,Alecrim,Portuguesa,2,2
Grp.B,1986-09-07,,America-RJ,Flamengo,0,2
Grp.B,1986-09-07,,Goiás,Joinville,0,0
Grp.A,1986-09-07,,São Paulo,Bangu,1,1
Grp.A,1986-09-07,,Internacional,Fluminense,2,0
Grp.A,1986-09-07,,Operário-MS,Sampaio Corrêa,0,1
Grp.A,1986-09-07,,Ceará,Sobradinho,1,2
Grp.C,1986-09-10,,Rio Branco-ES,Guarani,0,0
Grp.C,1986-09-10,,Piauí,Náutico,1,0
Grp.D,1986-09-10,,Alecrim,Atlético Mineiro,1,2
Grp.F,1986-09-10,,CRB,Fluminense de Feira,2,0
Grp.D,1986-09-10,,Botafogo,Nacional-AM,0,0
Grp.C,1986-09-10,,Tuna Luso,Bahia,0,3
Grp.D,1986-09-10,,CSA,Portuguesa,4,0
Grp.A,1986-09-10,,Fluminense,Sampaio Corrêa,0,0
Grp.A,1986-09-10,,Ceará,Coritiba,1,0
Grp.F,1986-09-10,,Americano,Confiança,3,0
Grp.A,1986-09-10,,Sport,Sobradinho,1,0
Grp.F,1986-09-10,,Catuense,Taguatinga,4,3
Grp.A,1986-09-10,,Internacional,Bangu,1,1
Grp.B,1986-09-10,,Goiás,Grêmio,1,1
Grp.G,1986-09-10,,Mixto,Uberlândia,0,0
Grp.H,1986-09-10,,Juventude,Pinheiros-PR,1,1
Grp.H,1986-09-10,,Londrina,Marcílio Dias,1,0
Grp.G,1986-09-10,,América Mineiro,Juventus-SP,1,1
Grp.F,1986-09-10,,Goytacaz,Desportiva Ferroviária,1,2
Grp.H,1986-09-10,,GE Brasil,Novo Hamburgo,1,2
Grp.H,1986-09-10,,Avaí,Cascavel EC,1,1
Grp.E,1986-09-10,,Moto Club,América-RN,1,0
Grp.E,1986-09-10,,River-PI,Ferroviário,1,1
Grp.E,1986-09-10,,Sport Belém,Maranhão,0,0
Grp.G,1986-09-10,,Santo André,Itumbiara,0,0
Grp.E,1986-09-10,,Treze,Guarany de Sobral,1,0
Grp.G,1986-09-10,,Anápolis,Ubiratan-MS,2,0
Grp.D,1986-09-10,,Palmeiras,Vitória,2,2
Grp.B,1986-09-11,,Paysandu,Joinville,1,1
Grp.D,1986-09-11,,Santa Cruz,Comercial-MS,0,0
Grp.B,1986-09-11,,Atlético Paranaense,Sergipe,1,0
Grp.B,1986-09-11,,Ponte Preta,Flamengo,0,1
Grp.C,1986-09-11,,Santos,Vasco,0,0
Grp.C,1986-09-11,,Operário-MT,Cruzeiro,0,2
Grp.B,1986-09-11,,America-RJ,Corinthians,0,0
Grp.A,1986-09-11,,Operário-MS,Remo,2,1
Grp.C,1986-09-13,,Atlético Goianiense,Guarani,1,0
Grp.A,1986-09-13,,Fluminense,Coritiba,1,0
Grp.D,1986-09-13,,Vitória,Botafogo,0,0
Grp.A,1986-09-14,,Bangu,Operário-MS,2,0
Grp.A,1986-09-14,,Sobradinho,Remo,1,0
Grp.B,1986-09-14,,Goiás,Atlético Paranaense,0,0
Grp.A,1986-09-14,,São Paulo,Ceará,4,0
Grp.B,1986-09-14,,Corinthians,Sergipe,6,0
Grp.B,1986-09-14,,Grêmio,Flamengo,0,0
Grp.D,1986-09-14,,Atlético Mineiro,Palmeiras,1,0
Grp.D,1986-09-14,,Portuguesa,Nacional-AM,2,1
Grp.D,1986-09-14,,Fortaleza,Comercial-MS,0,1
Grp.D,1986-09-14,,Alecrim,Santa Cruz,1,0
Grp.C,1986-09-14,,Náutico,Operário-MT,3,1
Grp.C,1986-09-14,,Tuna Luso,Rio Branco-ES,0,0
Grp.B,1986-09-14,,Ponte Preta,Paysandu,1,0
Grp.C,1986-09-14,,Bahia,Santos,3,0
Grp.C,1986-09-14,,Vasco,Cruzeiro,0,0
Grp.B,1986-09-14,,Botafogo-PB,Joinville,3,2
Grp.A,1986-09-14,,Sport,Internacional,0,0
Grp.G,1986-09-14,,Ubiratan-MS,Mixto,4,2
Grp.G,1986-09-14,,Uberlândia,América Mineiro,0,1
Grp.G,1986-09-14,,Juventus-SP,Itumbiara,0,0
Grp.H,1986-09-14,,Criciúma,Avaí,1,0
Grp.H,1986-09-14,,Marcílio Dias,Cascavel EC,1,0
Grp.H,1986-09-14,,Novo Hamburgo,Londrina,1,1
Grp.E,1986-09-14,,Rio Negro-AM,River-PI,0,0
Grp.G,1986-09-14,,Inter de Limeira,Santo André,3,1
Grp.F,1986-09-14,,Taguatinga,Fluminense de Feira,3,0
Grp.E,1986-09-14,,Guarany de Sobral,Ferroviário,0,0
Grp.E,1986-09-14,,América-RN,Treze,0,0
Grp.E,1986-09-14,,Maranhão,Moto Club,2,3
Grp.F,1986-09-14,,Central,CRB,2,0
Grp.F,1986-09-14,,Desportiva Ferroviária,Catuense,0,0
Grp.F,1986-09-14,,Confiança,Goytacaz,2,1
Grp.H,1986-09-14,,Pinheiros-PR,GE Brasil,3,1
Grp.A,1986-09-17,,Coritiba,Sampaio Corrêa,0,0
Grp.C,1986-09-17,,Cruzeiro,Tuna Luso,3,1
Grp.C,1986-09-17,,Guarani,Náutico,1,0
Grp.D,1986-09-17,,Palmeiras,Fortaleza,6,0
Grp.D,1986-09-17,,Santa Cruz,CSA,2,0
Grp.D,1986-09-17,,Atlético Mineiro,Nacional-AM,0,0
Grp.C,1986-09-17,,Rio Branco-ES,Piauí,4,0
Grp.C,1986-09-17,,Atlético Goianiense,Santos,0,1
Grp.G,1986-09-17,,Anápolis,América Mineiro,2,0
Grp.B,1986-09-17,,Flamengo,Sergipe,1,0
Grp.B,1986-09-17,,Paysandu,America-RJ,0,1
Grp.C,1986-09-17,,Bahia,Operário-MT,2,1
Grp.A,1986-09-17,,Bangu,Sobradinho,3,0
Grp.A,1986-09-17,,Internacional,Ceará,1,1
Grp.F,1986-09-17,,CRB,Goytacaz,1,2
Grp.F,1986-09-17,,Fluminense de Feira,Confiança,1,0
Grp.F,1986-09-17,,Americano,Catuense,0,1
Grp.E,1986-09-17,,Sport Belém,Treze,1,2
Grp.E,1986-09-17,,Guarany de Sobral,Rio Negro-AM,1,0
Grp.E,1986-09-17,,River-PI,Moto Club,1,2
Grp.F,1986-09-17,,Taguatinga,Central,2,1
Grp.H,1986-09-17,,Marcílio Dias,Criciúma,1,1
Grp.G,1986-09-17,,Juventus-SP,Inter de Limeira,1,0
Grp.G,1986-09-17,,Itumbiara,Ubiratan-MS,0,0
Grp.G,1986-09-17,,Santo André,Mixto,3,2
Grp.H,1986-09-17,,Cascavel EC,Pinheiros-PR,1,1
Grp.H,1986-09-17,,Juventude,Londrina,1,1
Grp.E,1986-09-17,,Ferroviário,Maranhão,2,3
Grp.H,1986-09-17,,Avaí,GE Brasil,2,0
Grp.A,1986-09-18,,Remo,Fluminense,1,1
Grp.B,1986-09-18,,Atlético Paranaense,Ponte Preta,4,0
Grp.B,1986-09-18,,Joinville,Corinthians,1,0
Grp.B,1986-09-18,,Grêmio,Botafogo-PB,5,2
Grp.D,1986-09-18,,Botafogo,Alecrim,2,1
Grp.D,1986-09-20,,Santa Cruz,Vitória,1,3
Grp.B,1986-09-21,,Grêmio,Joinville,5,1
Grp.B,1986-09-21,,Paysandu,Goiás,1,2
Grp.C,1986-09-21,,Bahia,Náutico,1,0
Grp.H,1986-09-21,,Novo Hamburgo,Juventude,1,0
Grp.C,1986-09-21,,Rio Branco-ES,Vasco,1,0
Grp.C,1986-09-21,,Santos,Guarani,0,1
Grp.B,1986-09-21,,Flamengo,Corinthians,2,3
Grp.A,1986-09-21,,Coritiba,Remo,1,1
Grp.E,1986-09-21,,Guarany de Sobral,Maranhão,2,1
Grp.E,1986-09-21,,Moto Club,Rio Negro-AM,0,1
Grp.E,1986-09-21,,Treze,River-PI,2,0
Grp.A,1986-09-21,,São Paulo,Internacional,0,0
Grp.A,1986-09-21,,Sobradinho,Fluminense,0,1
Grp.A,1986-09-21,,Sport,Operário-MS,4,1
Grp.A,1986-09-21,,Sampaio Corrêa,Bangu,0,0
Grp.B,1986-09-21,,America-RJ,Ponte Preta,3,1
Grp.D,1986-09-21,,Atlético Mineiro,Portuguesa,2,1
Grp.G,1986-09-21,,Juventus-SP,Ubiratan-MS,1,0
Grp.G,1986-09-21,,América Mineiro,Santo André,0,1
Grp.F,1986-09-21,,Taguatinga,Confiança,3,1
Grp.G,1986-09-21,,Mixto,Inter de Limeira,0,2
Grp.G,1986-09-21,,Uberlândia,Anápolis,1,1
Grp.H,1986-09-21,,Marcílio Dias,Pinheiros-PR,1,1
Grp.H,1986-09-21,,Londrina,Avaí,0,1
Grp.H,1986-09-21,,GE Brasil,Criciúma,1,2
Grp.D,1986-09-21,,CSA,Alecrim,2,1
Grp.F,1986-09-21,,Goytacaz,Central,1,0
Grp.D,1986-09-21,,Palmeiras,Comercial-MS,4,2
Grp.D,1986-09-21,,Nacional-AM,Fortaleza,0,1
Grp.F,1986-09-21,,Desportiva Ferroviária,Americano,1,2
Grp.E,1986-09-21,,América-RN,Sport Belém,1,0
Grp.F,1986-09-21,,Catuense,CRB,0,0
Grp.B,1986-09-22,,Sergipe,Botafogo-PB,1,0
Grp.F,1986-09-24,,Confiança,CRB,0,0
Grp.G,1986-09-24,,Anápolis,Juventus-SP,0,1
Grp.F,1986-09-24,,Fluminense de Feira,Desportiva Ferroviária,1,1
Grp.G,1986-09-24,,Inter de Limeira,América Mineiro,2,0
Grp.E,1986-09-24,,Ferroviário,América-RN,0,0
Grp.E,1986-09-24,,Maranhão,River-PI,2,0
Grp.G,1986-09-24,,Itumbiara,Uberlândia,1,0
Grp.E,1986-09-24,,Rio Negro-AM,Treze,0,0
Grp.E,1986-09-24,,Sport Belém,Guarany de Sobral,1,0
Grp.F,1986-09-24,,Americano,Taguatinga,1,0
Grp.F,1986-09-24,,Central,Catuense,1,0
Grp.H,1986-09-24,,Pinheiros-PR,Avaí,1,0
Grp.A,1986-09-24,,Ceará,Operário-MS,0,0
Grp.A,1986-09-24,,Bangu,Coritiba,1,0
Grp.A,1986-09-24,,Internacional,Remo,3,1
Grp.A,1986-09-24,,São Paulo,Sampaio Corrêa,4,0
Grp.C,1986-09-24,,Náutico,Atlético Goianiense,1,0
Grp.C,1986-09-24,,Guarani,Bahia,1,1
Grp.C,1986-09-24,,Tuna Luso,Vasco,0,3
Grp.D,1986-09-24,,Alecrim,Vitória,1,1
Grp.D,1986-09-24,,CSA,Botafogo,1,1
Grp.D,1986-09-24,,Nacional-AM,Palmeiras,2,1
Grp.C,1986-09-24,,Piauí,Cruzeiro,0,3
Grp.G,1986-09-24,,Ubiratan-MS,Santo André,0,0
Grp.H,1986-09-24,,Juventude,Marcílio Dias,2,0
Grp.H,1986-09-24,,Criciúma,Londrina,3,1
Grp.H,1986-09-24,,Cascavel EC,Novo Hamburgo,2,3
Grp.B,1986-09-24,,Botafogo-PB,Corinthians,0,1
Grp.B,1986-09-24,,Joinville,Flamengo,1,2
Grp.B,1986-09-24,,America-RJ,Atlético Paranaense,0,0
Grp.B,1986-09-25,,Sergipe,Grêmio,0,0
Grp.C,1986-09-25,,Santos,Operário-MT,3,0
Grp.B,1986-09-25,,Ponte Preta,Goiás,1,0
Grp.A,1986-09-25,,Fluminense,Sport,0,1
Grp.D,1986-09-25,,Fortaleza,Portuguesa,0,1
Grp.D,1986-09-25,,Comercial-MS,Atlético Mineiro,1,2
Grp.C,1986-09-27,,Bahia,Atlético Goianiense,1,1
Grp.C,1986-09-27,,Cruzeiro,Rio Branco-ES,0,0
Grp.A,1986-09-28,,Fluminense,São Paulo,2,3
Grp.C,1986-09-28,,Santos,Náutico,5,0
Grp.D,1986-09-28,,Atlético Mineiro,Fortaleza,4,0
Grp.D,1986-09-28,,Portuguesa,Palmeiras,0,0
Grp.D,1986-09-28,,Vitória,CSA,0,0
Grp.C,1986-09-28,,Guarani,Operário-MT,2,0
Grp.B,1986-09-28,,Flamengo,Botafogo-PB,2,0
Grp.A,1986-09-28,,Remo,Bangu,2,2
Grp.A,1986-09-28,,Ceará,Sport,0,0
Grp.B,1986-09-28,,Atlético Paranaense,Paysandu,4,0
Grp.B,1986-09-28,,Goiás,America-RJ,3,2
Grp.A,1986-09-28,,Sampaio Corrêa,Internacional,0,2
Grp.B,1986-09-28,,Corinthians,Grêmio,1,2
Grp.E,1986-09-28,,América-RN,Guarany de Sobral,3,0
Grp.F,1986-09-28,,Desportiva Ferroviária,Taguatinga,1,0
Grp.F,1986-09-28,,Fluminense de Feira,Americano,2,2
Grp.E,1986-09-28,,Ferroviário,Sport Belém,3,1
Grp.E,1986-09-28,,Maranhão,Rio Negro-AM,0,0
Grp.F,1986-09-28,,Catuense,Goytacaz,2,3
Grp.E,1986-09-28,,Treze,Moto Club,2,0
Grp.F,1986-09-28,,Confiança,Central,0,1
Grp.G,1986-09-28,,América Mineiro,Mixto,6,1
Grp.H,1986-09-28,,Londrina,GE Brasil,1,1
Grp.H,1986-09-28,,Pinheiros-PR,Criciúma,1,2
Grp.H,1986-09-28,,Novo Hamburgo,Marcílio Dias,0,2
Grp.H,1986-09-28,,Cascavel EC,Juventude,1,1
Grp.G,1986-09-28,,Ubiratan-MS,Inter de Limeira,1,1
Grp.G,1986-09-28,,Itumbiara,Anápolis,1,1
Grp.G,1986-09-28,,Uberlândia,Juventus-SP,0,0
Grp.B,1986-09-29,,Joinville,Sergipe,1,1
Grp.D,1986-09-30,,Palmeiras,Botafogo,2,0
Grp.C,1986-09-30,,Operário-MT,Atlético Goianiense,0,3
Grp.D,1986-09-30,,Comercial-MS,Portuguesa,1,1
Grp.A,1986-09-30,,Operário-MS,São Paulo,1,2
Grp.E,1986-10-01,,Moto Club,Ferroviário,1,1
Grp.E,1986-10-01,,Maranhão,Treze,1,0
Grp.D,1986-10-01,,Nacional-AM,Santa Cruz,3,1
Grp.E,1986-10-01,,River-PI,América-RN,0,4
Grp.E,1986-10-01,,Rio Negro-AM,Sport Belém,2,0
